Date,State/UnionTerritory,New_Total_Doses_administered,Total_Doses_administered(new+previous),New_First_dose_administered,First_dose_administered(new+previous),New_Second_dose_administered,Total_Second_dose_administered(new+previous),New_covaxin_doses_administered,Total_covaxin_doses_administered(new+previous),New_covishield_doses_administered,Total_covishield_doses_administered(new+previous),New_sputnik_v_doses_administered,Total_sputnik_v_doses_administered(new+previous),New_aefi,Total_aefi(new+previous)
14-02-2021,Madhya Pradesh,194,548469,194,548466,0,3,2,87757,192,460709,0,0,0,0
15-02-2021,Madhya Pradesh,17488,565957,17486,565952,2,5,6516,94273,10970,471679,0,0,0,0
16-02-2021,Madhya Pradesh,1634,567591,1634,567586,0,5,761,95034,873,472552,0,0,0,0
17-02-2021,Madhya Pradesh,20067,587658,20066,587652,1,6,7560,102594,12506,485058,0,0,0,0
18-02-2021,Madhya Pradesh,10670,598328,10667,598319,3,9,5102,107696,5565,490623,0,0,0,0
19-02-2021,Madhya Pradesh,18477,616805,18463,616782,14,23,5054,112750,13409,504032,0,0,0,0
20-02-2021,Madhya Pradesh,18641,635446,14855,631637,3786,3809,4668,117418,10187,514219,0,0,0,0
21-02-2021,Madhya Pradesh,611,636057,611,632248,0,3809,361,117779,250,514469,0,0,0,0
22-02-2021,Madhya Pradesh,30702,666759,2841,635089,27861,31670,473,118252,2368,516837,0,0,0,0
23-02-2021,Madhya Pradesh,2014,668773,1050,636139,964,32634,313,118565,737,517574,0,0,0,0
24-02-2021,Madhya Pradesh,47909,716682,3286,639425,44623,77257,939,119504,2347,519921,0,0,0,0
25-02-2021,Madhya Pradesh,56546,773228,3446,642871,53100,130357,622,120126,2824,522745,0,0,0,0
26-02-2021,Madhya Pradesh,31150,804378,1845,644716,29305,159662,247,120373,1598,524343,0,0,0,0
27-02-2021,Madhya Pradesh,0,804378,0,644716,0,159662,0,120373,0,524343,0,0,0,0
28-02-2021,Madhya Pradesh,0,804378,0,644716,0,159662,0,120373,0,524343,0,0,0,0
03-01-2021,Madhya Pradesh,0,804378,0,644716,0,159662,0,120373,0,524343,0,0,0,0
03-02-2021,Madhya Pradesh,42109,846487,20010,664726,22099,181761,99,120472,19911,544254,0,0,0,0
03-03-2021,Madhya Pradesh,61564,908051,41608,706334,19956,201717,1,120473,41607,585861,0,0,0,0
03-04-2021,Madhya Pradesh,62480,970531,47818,754152,14662,216379,15,120488,47803,633664,0,0,0,0
03-05-2021,Madhya Pradesh,8170,978701,6224,760376,1946,218325,9,120497,6215,639879,0,0,0,0
03-06-2021,Madhya Pradesh,71145,1049846,57434,817810,13711,232036,1,120498,57433,697312,0,0,0,0
03-07-2021,Madhya Pradesh,2257,1052103,2074,819884,183,232219,0,120498,2074,699386,0,0,0,0
03-08-2021,Madhya Pradesh,71269,1123372,58385,878269,12884,245103,565,121063,57820,757206,0,0,0,0
03-09-2021,Madhya Pradesh,0,894175,0,648495,577,245680,4200,125263,11699,768905,0,0,0,0
03-10-2021,Madhya Pradesh,87830,982005,55321,703816,32509,278189,10298,135561,77532,846437,0,0,0,0
03-11-2021,Madhya Pradesh,1624,983629,1181,704997,443,278632,178,135739,1446,847883,0,0,0,0
03-12-2021,Madhya Pradesh,5384,989013,3875,708872,1509,280141,214,135953,5170,853053,0,0,0,0
13-03-2021,Madhya Pradesh,158578,1147591,104050,812922,54528,334669,21048,157001,137530,990583,0,0,0,0
14-03-2021,Madhya Pradesh,2222,1149813,1943,814865,279,334948,55,157056,2167,992750,0,0,0,0
15-03-2021,Madhya Pradesh,161187,1311000,120662,935527,40525,375473,16083,173139,145104,1137854,0,0,0,0
16-03-2021,Madhya Pradesh,271017,1582017,269005,1204532,2012,377485,5633,178772,265391,1403245,0,0,294,294
17-03-2021,Madhya Pradesh,312762,1894779,278569,1483101,34193,411678,15888,194660,296874,1700119,0,0,3,297
18-03-2021,Madhya Pradesh,167203,2061982,146986,1630087,20217,431895,8880,203540,158323,1858442,0,0,0,297
19-03-2021,Madhya Pradesh,20214,2082196,18741,1648828,1473,433368,293,203833,19921,1878363,0,0,0,297
20-03-2021,Madhya Pradesh,310672,2392868,287599,1936427,23073,456441,16173,220006,294499,2172862,0,0,2,299
21-03-2021,Madhya Pradesh,54926,2447794,51971,1988398,2955,459396,3075,223081,51851,2224713,0,0,1,300
22-03-2021,Madhya Pradesh,197815,2645609,185290,2173688,12525,471921,15797,238878,182018,2406731,0,0,2,302
23-03-2021,Madhya Pradesh,63527,2709136,60247,2233935,3280,475201,6202,245080,57325,2464056,0,0,2,304
24-03-2021,Madhya Pradesh,261158,2970294,250683,2484618,10475,485676,21141,266221,240017,2704073,0,0,2,306
25-03-2021,Madhya Pradesh,147289,3117583,140800,2625418,6489,492165,16118,282339,131171,2835244,0,0,1,307
26-03-2021,Madhya Pradesh,7414,3124997,7050,2632468,364,492529,919,283258,6495,2841739,0,0,0,307
27-03-2021,Madhya Pradesh,110030,3235027,105486,2737954,4544,497073,14229,297487,95801,2937540,0,0,5,312
28-03-2021,Madhya Pradesh,3260,3238287,3030,2740984,230,497303,608,298095,2652,2940192,0,0,2,314
29-03-2021,Madhya Pradesh,13,3238300,11,2740995,2,497305,0,298095,13,2940205,0,0,2,316
30-03-2021,Madhya Pradesh,3068,3241368,2888,2743883,180,497485,80,298175,2988,2943193,0,0,2,318
31-03-2021,Madhya Pradesh,158353,3399721,146965,2890848,11388,508873,11058,309233,147295,3090488,0,0,2,320
04-01-2021,Madhya Pradesh,232750,3632471,224298,3115146,8452,517325,9390,318623,223360,3313848,0,0,3,323
04-02-2021,Madhya Pradesh,239456,3871927,231685,3346831,7771,525096,9472,328095,229984,3543832,0,0,3,326
04-03-2021,Madhya Pradesh,171453,4043380,163968,3510799,7485,532581,18059,346154,153394,3697226,0,0,2,328
04-04-2021,Madhya Pradesh,171164,4214544,165146,3675945,6018,538599,27407,373561,143757,3840983,0,0,3,331
04-05-2021,Madhya Pradesh,161489,4376033,155423,3831368,6066,544665,71323,444884,90166,3931149,0,0,6,337
04-06-2021,Madhya Pradesh,152177,4528210,146087,3977455,6090,550755,63497,508381,88680,4019829,0,0,1,338
04-07-2021,Madhya Pradesh,374252,4902462,357443,4334898,16809,567564,59396,567777,314856,4334685,0,0,13,351
04-08-2021,Madhya Pradesh,330706,5233168,314782,4649680,15924,583488,40176,607953,290530,4625215,0,0,13,364
04-09-2021,Madhya Pradesh,128811,5361979,120589,4770269,8222,591710,17386,625339,111425,4736640,0,0,10,374
04-10-2021,Madhya Pradesh,102946,5464925,96225,4866494,6721,598431,14386,639725,88560,4825200,0,0,2,376
04-11-2021,Madhya Pradesh,372224,5837149,355626,5222120,16598,615029,12552,652277,359672,5184872,0,0,3,379
04-12-2021,Madhya Pradesh,407376,6244525,381054,5603174,26322,641351,6625,658902,400751,5585623,0,0,9,388
13-04-2021,Madhya Pradesh,313644,6558169,296759,5899933,16885,658236,1422,660324,312222,5897845,0,0,6,394
14-04-2021,Madhya Pradesh,328747,6886916,302326,6202259,26421,684657,1506,661830,327241,6225086,0,0,6,400
15-04-2021,Madhya Pradesh,170244,7057160,146260,6348519,23984,708641,897,662727,169347,6394433,0,0,13,413
16-04-2021,Madhya Pradesh,58472,7115632,44353,6392872,14119,722760,1077,663804,57395,6451828,0,0,4,417
17-04-2021,Madhya Pradesh,188540,7304172,154045,6546917,34495,757255,1042,664846,187498,6639326,0,0,3,420
18-04-2021,Madhya Pradesh,25625,7329797,19435,6566352,6190,763445,276,665122,25349,6664675,0,0,1,421
19-04-2021,Madhya Pradesh,176586,7506383,134612,6700964,41974,805419,20267,685389,156319,6820994,0,0,5,426
20-04-2021,Madhya Pradesh,36536,7542919,24644,6725608,11892,817311,7014,692403,29522,6850516,0,0,1,427
21-04-2021,Madhya Pradesh,23360,7566279,12230,6737838,11130,828441,1853,694256,21507,6872023,0,0,1,428
22-04-2021,Madhya Pradesh,170525,7736804,112292,6850130,58233,886674,8772,703028,161753,7033776,0,0,2,430
23-04-2021,Madhya Pradesh,37550,7774354,21832,6871962,15718,902392,2523,705551,35027,7068803,0,0,1,431
24-04-2021,Madhya Pradesh,121031,7895385,70822,6942784,50209,952601,7615,713166,113416,7182219,0,0,0,431
25-04-2021,Madhya Pradesh,13326,7908711,7003,6949787,6323,958924,1241,714407,12085,7194304,0,0,0,431
26-04-2021,Madhya Pradesh,82826,7991537,38568,6988355,44258,1003182,7245,721652,75581,7269885,0,0,4,435
27-04-2021,Madhya Pradesh,18937,8010474,8132,6996487,10805,1013987,684,722336,18253,7288138,0,0,2,437
28-04-2021,Madhya Pradesh,61222,8071696,23587,7020074,37635,1051622,3652,725988,57570,7345708,0,0,2,439
29-04-2021,Madhya Pradesh,5306,8077002,2345,7022419,2961,1054583,490,726478,4816,7350524,0,0,0,439
30-04-2021,Madhya Pradesh,2536,8079538,623,7023042,1913,1056496,177,726655,2359,7352883,0,0,2,441
05-01-2021,Madhya Pradesh,67665,8147203,20244,7043286,47421,1103917,5209,731864,62456,7415339,0,0,1,442
05-02-2021,Madhya Pradesh,7761,8154964,2733,7046019,5028,1108945,405,732269,7356,7422695,0,0,3,445
05-03-2021,Madhya Pradesh,73440,8228404,19566,7065585,53874,1162819,11655,743924,61785,7484480,0,0,3,448
05-04-2021,Madhya Pradesh,21129,8249533,5945,7071530,15184,1178003,5153,749077,15976,7500456,0,0,0,448
05-05-2021,Madhya Pradesh,130731,8380264,39200,7110730,91531,1269534,26936,776013,103795,7604251,0,0,0,448
05-06-2021,Madhya Pradesh,109887,8490151,35289,7146019,74598,1344132,23055,799068,86832,7691083,0,0,0,448
05-07-2021,Madhya Pradesh,18121,8508272,5736,7151755,12385,1356517,3978,803046,14143,7705226,0,0,1,449
05-08-2021,Madhya Pradesh,125805,8634077,49882,7201637,75923,1432440,39217,842263,86588,7791814,0,0,50,499
05-09-2021,Madhya Pradesh,2135,8636212,825,7202462,1310,1433750,298,842561,1837,7793651,0,0,2,501
05-10-2021,Madhya Pradesh,129631,8765843,49400,7251862,80231,1513981,38956,881517,90675,7884326,0,0,17,518
05-11-2021,Madhya Pradesh,19330,8785173,5127,7256989,14203,1528184,4192,885709,15138,7899464,0,0,0,518
05-12-2021,Madhya Pradesh,137948,8923121,78397,7335386,59551,1587735,46235,931944,91713,7991177,0,0,1,519
13-05-2021,Madhya Pradesh,111581,9034702,67547,7402933,44034,1631769,42144,974088,69437,8060614,0,0,2,521
14-05-2021,Madhya Pradesh,2418,9037120,749,7403682,1669,1633438,950,975038,1468,8062082,0,0,0,521
15-05-2021,Madhya Pradesh,126427,9163547,69159,7472841,57268,1690706,48782,1023820,77645,8139727,0,0,1,522
16-05-2021,Madhya Pradesh,1027,9164574,443,7473284,584,1691290,284,1024104,743,8140470,0,0,0,522
17-05-2021,Madhya Pradesh,93893,9258467,74065,7547349,19828,1711118,26562,1050666,67331,8207801,0,0,0,522
18-05-2021,Madhya Pradesh,6344,9264811,3894,7551243,2450,1713568,2730,1053396,3614,8211415,0,0,1,523
19-05-2021,Madhya Pradesh,140731,9405542,127682,7678925,13049,1726617,14431,1067827,126300,8337715,0,0,3,526
20-05-2021,Madhya Pradesh,128993,9534535,120056,7798981,8937,1735554,9600,1077427,119393,8457108,0,0,8,534
21-05-2021,Madhya Pradesh,99410,9633945,91692,7890673,7718,1743272,7951,1085378,91459,8548567,0,0,1,535
22-05-2021,Madhya Pradesh,146921,9780866,137075,8027748,9846,1753118,9680,1095058,137241,8685808,0,0,1,536
23-05-2021,Madhya Pradesh,171037,9951903,169350,8197098,1687,1754805,1494,1096552,169543,8855351,0,0,2,538
24-05-2021,Madhya Pradesh,217854,10169757,210157,8407255,7697,1762502,7801,1104353,210053,9065404,0,0,2,540
25-05-2021,Madhya Pradesh,6612,10176369,5634,8412889,978,1763480,1070,1105423,5542,9070946,0,0,1,541
26-05-2021,Madhya Pradesh,2232,10178601,2134,8415023,98,1763578,63,1105486,2169,9073115,0,0,3,544
27-05-2021,Madhya Pradesh,230117,10408718,221569,8636592,8548,1772126,8618,1114104,221499,9294614,0,0,2,546
28-05-2021,Madhya Pradesh,223577,10632295,218043,8854635,5534,1777660,5874,1119978,217703,9512317,0,0,4,550
29-05-2021,Madhya Pradesh,250373,10882668,243801,9098436,6572,1784232,8109,1128087,242264,9754581,0,0,2,552
30-05-2021,Madhya Pradesh,17279,10899947,17068,9115504,211,1784443,721,1128808,16558,9771139,0,0,3,555
31-05-2021,Madhya Pradesh,270372,11170319,262546,9378050,7826,1792269,18490,1147298,251882,10023021,0,0,4,559
06-01-2021,Madhya Pradesh,17944,11188263,16642,9394692,1302,1793571,2329,1149627,15615,10038636,0,0,2,561
06-02-2021,Madhya Pradesh,293164,11481427,285395,9680087,7769,1801340,31811,1181438,261353,10299989,0,0,1,562
06-03-2021,Madhya Pradesh,372067,11853494,361139,10041226,10928,1812268,229298,1410736,142769,10442758,0,0,2,564
06-04-2021,Madhya Pradesh,363995,12217489,357963,10399189,6032,1818300,132256,1542992,231739,10674497,0,0,1,565
06-05-2021,Madhya Pradesh,412020,12629509,397699,10796888,14321,1832621,178240,1721232,233780,10908277,0,0,7,572
06-06-2021,Madhya Pradesh,129629,12759138,127060,10923948,2569,1835190,28397,1749629,101232,11009509,0,0,12,584
06-07-2021,Madhya Pradesh,392129,13151267,375248,11299196,16881,1852071,33573,1783202,358556,11368065,0,0,22,606
06-08-2021,Madhya Pradesh,66105,13217372,62547,11361743,3558,1855629,8450,1791652,57655,11425720,0,0,3,609
06-09-2021,Madhya Pradesh,366860,13584232,346484,11708227,20376,1876005,41941,1833593,324919,11750639,0,0,0,609
06-10-2021,Madhya Pradesh,184883,13769115,169144,11877371,15739,1891744,43918,1877511,140965,11891604,0,0,1,610
06-11-2021,Madhya Pradesh,27719,13796834,21767,11899138,5952,1897696,7711,1885222,20008,11911612,0,0,0,610
06-12-2021,Madhya Pradesh,101007,13897841,56965,11956103,44042,1941738,50539,1935761,50468,11962080,0,0,1,611
13-06-2021,Madhya Pradesh,45910,13943751,36696,11992799,9214,1950952,9696,1945457,36214,11998294,0,0,0,611
14-06-2021,Madhya Pradesh,499885,14443636,459641,12452440,40244,1991196,24938,1970395,474947,12473241,0,0,0,611
15-06-2021,Madhya Pradesh,51863,14495499,45503,12497943,6360,1997556,6538,1976933,45325,12518566,0,0,0,611
16-06-2021,Madhya Pradesh,344985,14840484,317334,12815277,27651,2025207,12802,1989735,332183,12850749,0,0,2,613
17-06-2021,Madhya Pradesh,134784,14975268,118898,12934175,15886,2041093,8779,1998514,126005,12976754,0,0,1,614
18-06-2021,Madhya Pradesh,19565,14994833,16410,12950585,3155,2044248,2669,2001183,16896,12993650,0,0,0,614
19-06-2021,Madhya Pradesh,23910,15018743,13549,12964134,10361,2054609,11192,2012375,12718,13006368,0,0,0,614
20-06-2021,Madhya Pradesh,1074,15019817,903,12965037,171,2054780,193,2012568,881,13007249,0,0,0,614
21-06-2021,Madhya Pradesh,1713381,16733198,1629352,14594389,84029,2138809,82081,2094649,1631300,14638549,0,0,0,614
22-06-2021,Madhya Pradesh,69975,16803173,66196,14660585,3779,2142588,4867,2099516,65108,14703657,0,0,2,616
23-06-2021,Madhya Pradesh,1175808,17978981,1115038,15775623,60770,2203358,184216,2283732,991592,15695249,0,0,0,616
24-06-2021,Madhya Pradesh,790891,18769872,736971,16512594,53920,2257278,115972,2399704,674919,16370168,0,0,5,621
25-06-2021,Madhya Pradesh,31172,18801044,30812,16543406,360,2257638,3669,2403373,27503,16397671,0,0,2,623
26-06-2021,Madhya Pradesh,1000192,19801236,901073,17444479,99119,2356757,27300,2430673,972892,17370563,0,0,14,637
27-06-2021,Madhya Pradesh,25470,19826706,22303,17466782,3167,2359924,6989,2437662,18481,17389044,0,0,2,639
28-06-2021,Madhya Pradesh,462986,20289692,430565,17897347,32421,2392345,150648,2588310,312338,17701382,0,0,3,642
29-06-2021,Madhya Pradesh,13660,20303352,12020,17909367,1640,2393985,2797,2591107,10863,17712245,0,0,2,644
30-06-2021,Madhya Pradesh,10806,20314158,8415,17917782,2391,2396376,381,2591488,10321,17722566,104,104,3,647
07-01-2021,Madhya Pradesh,988117,21302275,839745,18757527,148372,2544748,1718,2593206,986399,18708965,0,104,4,651
07-02-2021,Madhya Pradesh,24634,21326909,20795,18778322,3839,2548587,568,2593774,24066,18733031,0,104,62,713
07-03-2021,Madhya Pradesh,268042,21594951,4154,18782476,263888,2812475,263902,2857676,4140,18737171,0,104,110,823
07-04-2021,Madhya Pradesh,7485,21602436,944,18783420,6541,2819016,6366,2864042,1119,18738290,0,104,6,829
07-05-2021,Madhya Pradesh,413777,22016213,5405,18788825,408372,3227388,23920,2887962,389749,19128039,108,212,0,829
07-06-2021,Madhya Pradesh,12282,22028495,3209,18792034,9073,3236461,1942,2889904,10179,19138218,161,373,2,831
07-07-2021,Madhya Pradesh,458273,22486768,195944,18987978,262329,3498790,61253,2951157,396829,19535047,191,564,8,839
07-08-2021,Madhya Pradesh,722656,23209424,552505,19540483,170151,3668941,35632,2986789,686613,20221660,411,975,2,841
07-09-2021,Madhya Pradesh,19860,23229284,15161,19555644,4699,3673640,2099,2988888,17190,20238850,571,1546,2,843
07-10-2021,Madhya Pradesh,687702,23916986,572510,20128154,115192,3788832,13803,3002691,673221,20912071,678,2224,4,847
07-11-2021,Madhya Pradesh,17931,23934917,15713,20143867,2218,3791050,208,3002899,17430,20929501,293,2517,0,847
07-12-2021,Madhya Pradesh,38561,23973478,13629,20157496,24932,3815982,21523,3024422,16119,20945620,919,3436,2,849
13-07-2021,Madhya Pradesh,4433,23977911,2558,20160054,1875,3817857,1308,3025730,2280,20947900,845,4281,1,850
14-07-2021,Madhya Pradesh,588406,24566317,492912,20652966,95494,3913351,26605,3052335,561010,21508910,791,5072,0,850
15-07-2021,Madhya Pradesh,449184,25015501,375810,21028776,73374,3986725,2967,3055302,445630,21954540,587,5659,6,856
16-07-2021,Madhya Pradesh,12555,25028056,10435,21039211,2120,3988845,546,3055848,11479,21966019,530,6189,3,859
17-07-2021,Madhya Pradesh,154065,25182121,128946,21168157,25119,4013964,1286,3057134,152262,22118281,517,6706,5,864
18-07-2021,Madhya Pradesh,10037,25192158,8637,21176794,1400,4015364,29,3057163,9781,22128062,227,6933,3,867
19-07-2021,Madhya Pradesh,486358,25678516,374366,21551160,111992,4127356,3844,3061007,482179,22610241,335,7268,2,869
20-07-2021,Madhya Pradesh,13826,25692342,10871,21562031,2955,4130311,586,3061593,12990,22623231,250,7518,0,869
21-07-2021,Madhya Pradesh,3134,25695476,1230,21563261,1904,4132215,1906,3063499,983,22624214,245,7763,2,871
22-07-2021,Madhya Pradesh,1095555,26791031,868184,22431445,227371,4359586,38831,3102330,1056614,23680828,110,7873,6,877
23-07-2021,Madhya Pradesh,68205,26859236,58102,22489547,10103,4369689,16979,3119309,51221,23732049,5,7878,0,877
24-07-2021,Madhya Pradesh,976201,27835437,797592,23287139,178609,4548298,45916,3165225,930285,24662334,0,7878,3,880
25-07-2021,Madhya Pradesh,32926,27868363,29067,23316206,3859,4552157,404,3165629,32522,24694856,0,7878,3,883
26-07-2021,Madhya Pradesh,1138441,29006804,959793,24275999,178648,4730805,47867,3213496,1090411,25785267,163,8041,1,884
27-07-2021,Madhya Pradesh,65534,29072338,55337,24331336,10197,4741002,15125,3228621,50228,25835495,181,8222,6,890
28-07-2021,Madhya Pradesh,1078220,30150558,910930,25242266,167290,4908292,47894,3276515,1030141,26865636,185,8407,9,899
29-07-2021,Madhya Pradesh,755558,30906116,662274,25904540,93284,5001576,19547,3296062,735765,27601401,246,8653,0,899
30-07-2021,Madhya Pradesh,64683,30970799,55353,25959893,9330,5010906,16308,3312370,48116,27649517,259,8912,4,903
31-07-2021,Madhya Pradesh,1028410,31999209,870319,26830212,158091,5168997,70662,3383032,957394,28606911,354,9266,6,909
08-01-2021,Madhya Pradesh,228279,32227488,219026,27049238,9253,5178250,23856,3406888,204139,28811050,284,9550,0,909
08-02-2021,Madhya Pradesh,818235,33045723,706604,27755842,111631,5289881,47218,3454106,770651,29581701,366,9916,7,916
08-03-2021,Madhya Pradesh,123841,33169564,110362,27866204,13479,5303360,19804,3473910,103518,29685219,519,10435,2,918
08-04-2021,Madhya Pradesh,528054,33697618,431590,28297794,96464,5399824,46351,3520261,481352,30166571,351,10786,8,926
08-05-2021,Madhya Pradesh,458935,34156553,349525,28647319,109410,5509234,71923,3592184,386611,30553182,401,11187,5,931
08-06-2021,Madhya Pradesh,82304,34238857,72299,28719618,10005,5519239,21909,3614093,59959,30613141,436,11623,5,936
08-07-2021,Madhya Pradesh,614191,34853048,491655,29211273,122536,5641775,52018,3666111,561596,31174737,577,12200,5,941
08-08-2021,Madhya Pradesh,48173,34901221,40298,29251571,7875,5649650,4712,3670823,43410,31218147,51,12251,3,944
08-09-2021,Madhya Pradesh,555455,35456676,471465,29723036,83990,5733640,43732,3714555,511326,31729473,397,12648,2,946
16-01-2021,Maharashtra,5726,5726,5726,5726,0,0,85,85,5641,5641,0,0,0,0
17-01-2021,Maharashtra,795,6521,795,6521,0,0,9,94,786,6427,0,0,0,0
18-01-2021,Maharashtra,0,6151,0,6151,0,0,11,105,0,6046,0,0,0,0
19-01-2021,Maharashtra,7548,13699,7548,13699,0,0,109,214,7439,13485,0,0,0,0
20-01-2021,Maharashtra,10181,23880,10181,23880,0,0,225,439,9956,23441,0,0,0,0
21-01-2021,Maharashtra,268,24148,268,24148,0,0,4,443,264,23705,0,0,0,0
22-01-2021,Maharashtra,20221,44369,20221,44369,0,0,397,840,19824,43529,0,0,0,0
23-01-2021,Maharashtra,24926,69295,24926,69295,0,0,316,1156,24610,68139,0,0,0,0
24-01-2021,Maharashtra,901,70196,901,70196,0,0,1,1157,900,69039,0,0,0,0
25-01-2021,Maharashtra,36877,107073,36877,107073,0,0,276,1433,36601,105640,0,0,0,0
26-01-2021,Maharashtra,265,107338,265,107338,0,0,0,1433,265,105905,0,0,0,0
27-01-2021,Maharashtra,42764,150102,42764,150102,0,0,209,1642,42555,148460,0,0,0,0
28-01-2021,Maharashtra,39641,189743,39641,189743,0,0,251,1893,39390,187850,0,0,0,0
29-01-2021,Maharashtra,35389,225132,35389,225132,0,0,300,2193,35089,222939,0,0,0,0
30-01-2021,Maharashtra,8561,233693,8561,233693,0,0,89,2282,8472,231411,0,0,0,0
31-01-2021,Maharashtra,457,234150,457,234150,0,0,0,2282,457,231868,0,0,0,0
02-01-2021,Maharashtra,41198,275348,41198,275348,0,0,426,2708,40772,272640,0,0,0,0
02-02-2021,Maharashtra,8759,284107,8759,284107,0,0,52,2760,8707,281347,0,0,0,0
02-03-2021,Maharashtra,34811,318918,34811,318918,0,0,410,3170,34401,315748,0,0,0,0
02-04-2021,Maharashtra,33758,352676,33758,352676,0,0,521,3691,33237,348985,0,0,0,0
02-05-2021,Maharashtra,45213,397889,45213,397889,0,0,251,3942,44962,393947,0,0,0,0
02-06-2021,Maharashtra,38340,436229,38340,436229,0,0,263,4205,38077,432024,0,0,0,0
02-07-2021,Maharashtra,171,436400,171,436400,0,0,1,4206,170,432194,0,0,0,0
02-08-2021,Maharashtra,38793,475193,38793,475193,0,0,266,4472,38527,470721,0,0,0,0
02-09-2021,Maharashtra,28564,503757,28564,503757,0,0,260,4732,28304,499025,0,0,0,0
02-10-2021,Maharashtra,40969,544726,40969,544726,0,0,145,4877,40824,539849,0,0,0,0
02-11-2021,Maharashtra,34515,579241,34515,579241,0,0,141,5018,34374,574223,0,0,0,0
02-12-2021,Maharashtra,41298,620539,41298,620539,0,0,240,5258,41058,615281,0,0,0,0
13-02-2021,Maharashtra,32432,652971,32262,652801,170,170,145,5403,32117,647398,0,0,0,0
14-02-2021,Maharashtra,334,653305,334,653135,0,170,0,5403,334,647732,0,0,0,0
15-02-2021,Maharashtra,33832,687137,29475,682610,4357,4527,368,5771,29107,676839,0,0,0,0
16-02-2021,Maharashtra,32807,719944,28433,711043,4374,8901,405,6176,28028,704867,0,0,0,0
17-02-2021,Maharashtra,48751,768695,41045,752088,7706,16607,537,6713,40508,745375,0,0,0,0
18-02-2021,Maharashtra,42211,810906,34998,787086,7213,23820,610,7323,34388,779763,0,0,0,0
19-02-2021,Maharashtra,42468,853374,38760,825846,3708,27528,371,7694,38389,818152,0,0,0,0
20-02-2021,Maharashtra,60284,913658,42398,868244,17886,45414,601,8295,41797,859949,0,0,0,0
21-02-2021,Maharashtra,4304,917962,3323,871567,981,46395,37,8332,3286,863235,0,0,0,0
22-02-2021,Maharashtra,57099,975061,35633,907200,21466,67861,1009,9341,34624,897859,0,0,0,0
23-02-2021,Maharashtra,42353,1017414,30878,938078,11475,79336,943,10284,29935,927794,0,0,0,0
24-02-2021,Maharashtra,56375,1073789,31236,969314,25139,104475,1143,11427,30093,957887,0,0,0,0
25-02-2021,Maharashtra,54292,1128081,27994,997308,26298,130773,778,12205,27216,985103,0,0,0,0
26-02-2021,Maharashtra,58937,1187018,31052,1028360,27885,158658,979,13184,30073,1015176,0,0,0,0
27-02-2021,Maharashtra,5,1187023,5,1028365,0,158658,0,13184,5,1015181,0,0,0,0
28-02-2021,Maharashtra,155,1187178,155,1028520,0,158658,0,13184,155,1015336,0,0,0,0
03-01-2021,Maharashtra,0,1187178,0,1028520,0,158658,0,13184,0,1015336,0,0,0,0
03-02-2021,Maharashtra,64241,1251419,43092,1071612,21149,179807,1733,14917,41359,1056695,0,0,0,0
03-03-2021,Maharashtra,65917,1317336,48223,1119835,17694,197501,1362,16279,46861,1103556,0,0,0,0
03-04-2021,Maharashtra,70653,1387989,54423,1174258,16230,213731,2373,18652,52050,1155606,0,0,0,0
03-05-2021,Maharashtra,91045,1479034,70359,1244617,20686,234417,1861,20513,68498,1224104,0,0,0,0
03-06-2021,Maharashtra,105807,1584841,80647,1325264,25160,259577,1863,22376,78784,1302888,0,0,0,0
03-07-2021,Maharashtra,6607,1591448,5736,1331000,871,260448,56,22432,5680,1308568,0,0,0,0
03-08-2021,Maharashtra,148375,1739823,123112,1454112,25263,285711,4750,27182,118362,1426930,0,0,0,0
03-09-2021,Maharashtra,0,1572965,0,1267076,20178,305889,2717,29899,116021,1542951,0,0,0,0
03-10-2021,Maharashtra,176256,1749221,143488,1410564,32768,338657,7054,36953,169202,1712153,0,0,0,0
03-11-2021,Maharashtra,55033,1804254,44957,1455521,10076,348733,795,37748,54221,1766374,0,0,0,0
03-12-2021,Maharashtra,192050,1996304,157470,1612991,34580,383313,8254,46002,183793,1950167,0,0,0,0
13-03-2021,Maharashtra,129182,2125486,100941,1713932,28241,411554,6042,52044,123139,2073306,0,0,0,0
14-03-2021,Maharashtra,7184,2132670,6659,1720591,525,412079,779,52823,6405,2079711,0,0,0,0
15-03-2021,Maharashtra,210203,2342873,178006,1898597,32197,444276,18604,71427,191598,2271309,0,0,0,0
16-03-2021,Maharashtra,442584,2785457,418360,2316957,24224,468500,28829,100256,413892,2685201,0,0,1983,1983
17-03-2021,Maharashtra,944506,3729963,912766,3229723,31740,500240,81309,181565,863197,3548398,0,0,111,2094
18-03-2021,Maharashtra,204002,3933965,179254,3408977,24748,524988,65652,247217,138350,3686748,0,0,35,2129
19-03-2021,Maharashtra,244793,4178758,213732,3622709,31061,556049,65968,313185,178825,3865573,0,0,20,2149
